P,A
0.0,1.0
0.14228456913827653,0.8607214428857716
0.2575150300601202,0.7414829659318637
0.35871743486973945,0.6342685370741483
0.43987975951903807,0.565130260521042
0.5180360721442886,0.4819639278557114
0.5741482965931863,0.41783567134268534
0.6312625250501002,0.36773547094188375
0.6753507014028056,0.3216432865731463
0.7144288577154309,0.283567134268537
0.751503006012024,0.250501002004008
0.7665330661322646,0.21643286573146292
0.8036072144288577,0.1903807615230461
0.8166332665330661,0.16933867735470942
0.844689378757515,0.14829659318637273
0.8587174348697395,0.13326653306613226
0.875751503006012,0.11723446893787576
0.8897795591182365,0.10420841683366733
0.902805611222445,0.09298597194388777
0.9088176352705412,0.08266533066132264
0.9068136272545091,0.07454909819639279
0.9178356713426854,0.06683366733466933
0.9368737474949901,0.059819639278557116
0.9258517034068137,0.053907815631262526
0.9468937875751503,0.04899799599198397
0.9418837675350701,0.04438877755511022
0.9468937875751503,0.0405811623246493
