A,P,time
1.0,0.0,0.0
0.888888888888889,0.07575757575757576,16.75
0.8101010101010101,0.15151515151515152,33.5
0.7363636363636363,0.22626262626262628,50.25
0.6707070707070707,0.29797979797979796,67.0
0.597979797979798,0.3717171717171717,83.75
0.5282828282828284,0.43232323232323233,100.0
0.46565656565656566,0.5050505050505051,117.0
0.4040404040404041,0.5595959595959596,134.0
0.34949494949494947,0.6242424242424243,151.0
0.29292929292929293,0.6808080808080809,168.0
0.2474747474747475,0.7313131313131312,184.0
0.20303030303030303,0.7727272727272727,201.0
0.1696969696969697,0.8181818181818182,218.0
0.13535353535353536,0.8494949494949495,234.0
0.11111111111111112,0.8777777777777778,251.0
0.09070707070707071,0.9030303030303031,268.0
0.07303030303030303,0.9202020202020202,285.0
0.06131313131313131,0.9292929292929294,302.0
0.052626262626262625,0.9373737373737374,318.0
0.04575757575757576,0.9434343434343435,335.0
