P,A
0.0,1.0
0.18044354838709678,0.8245967741935484
0.3316532258064516,0.6693548387096775
0.45161290322580644,0.5463709677419355
0.5493951612903226,0.4475806451612903
0.6310483870967742,0.3639112903225806
0.6985887096774193,0.3024193548387097
0.7419354838709677,0.24596774193548387
0.7903225806451614,0.20463709677419356
0.8316532258064516,0.16935483870967744
0.8629032258064516,0.14112903225806453
0.8840725806451613,0.11794354838709678
0.9082661290322581,0.09858870967741935
0.9173387096774194,0.08366935483870969
0.9233870967741936,0.07006048387096775
0.9425403225806452,0.05967741935483871
0.9415322580645162,0.05141129032258064
0.9596774193548386,0.04425403225806452
