P,A
1.0162107396149949,0.0
0.9483282674772037,0.02877406281661601
0.9128672745694023,0.05592705167173252
0.8905775075987842,0.08095238095238096
0.8632218844984803,0.10840932117527863
0.8287740628166159,0.13576494427558258
0.8125633232016212,0.16717325227963528
0.7781155015197568,0.1965552178318136
0.7487335359675785,0.2259371833839919
0.718338399189463,0.25937183383991896
0.6818642350557245,0.2917933130699088
0.6616008105369808,0.32725430597771027
0.6180344478216818,0.3566362715298885
0.5795339412360688,0.3910840932117528
0.5440729483282675,0.4316109422492401
0.5116514690982776,0.46200607902735563
0.47720364741641336,0.5075987841945289
0.42857142857142855,0.5460992907801419
0.3951367781155015,0.5896656534954406
0.34954407294832823,0.6393110435663627
0.3120567375886525,0.6818642350557245
0.26646403242147926,0.7274569402228976
0.2259371833839919,0.7689969604863222
0.18135764944275581,0.8105369807497468
0.1458966565349544,0.862208713272543
0.11144883485309018,0.8824721377912867
0.082370820668693,0.9148936170212766
0.06149949341438703,0.944275582573455
0.04397163120567376,0.96757852077001
0.03242147922998987,0.9696048632218844
0.023809523809523808,0.9868287740628165
0.0182370820668693,0.9949341438703141
0.01458966565349544,1.0
0.012056737588652484,0.9959473150962512
