A,P
0.0,0.0
0.06848837209302326,0.9186046511627908
0.11244186046511627,0.9
0.1569767441860465,0.8569767441860465
0.2011627906976744,0.8209302325581395
0.2453488372093023,0.7779069767441861
0.2895348837209302,0.7418604651162791
0.33023255813953484,0.7046511627906976
0.37790697674418605,0.6662790697674418
0.41627906976744183,0.6395348837209303
0.44651162790697674,0.5895348837209302
0.4941860465116279,0.5604651162790698
0.5348837209302326,0.522093023255814
0.5720930232558139,0.48953488372093024
0.608139534883721,0.45465116279069767
0.65,0.42093023255813955
0.6906976744186046,0.3918604651162791
0.7162790697674418,0.3627906976744186
0.7418604651162791,0.3325581395348837
0.7767441860465116,0.3046511627906977
0.8081395348837209,0.28255813953488373
0.8325581395348837,0.2558139534883721
0.8686046511627907,0.23372093023255816
0.8755813953488373,0.21046511627906977
0.9011627906976745,0.1941860465116279
0.922093023255814,0.17790697674418604
0.9348837209302326,0.163953488372093
0.9476744186046511,0.15
0.9593023255813953,0.14302325581395348
0.9825581395348837,0.13372093023255816
0.9872093023255814,0.12674418604651164
0.9825581395348837,0.12093023255813953
0.9965116279069768,0.11744186046511629
1.0,0.11511627906976744
0.9941860465116279,0.11116279069767443
