A,P
1.0,0.0
0.8795180722891567,0.034939759036144574
0.7700803212851406,0.03313253012048193
0.678714859437751,0.029919678714859437
0.5903614457831325,0.02700803212851406
0.5291164658634538,0.024196787148594377
0.46385542168674704,0.021987951807228914
0.4066265060240964,0.01997991967871486
0.35542168674698793,0.01827309236947791
0.31626506024096385,0.016465863453815264
0.27309236947791166,0.014959839357429719
0.24096385542168675,0.013755020080321286
0.21285140562248994,0.012751004016064257
0.18775100401606426,0.011646586345381526
0.16465863453815263,0.010642570281124497
0.14457831325301204,0.01001004016064257
0.12751004016064257,0.00931726907630522
0.11144578313253012,0.00858433734939759
0.09769076305220883,0.008142570281124497
0.0857429718875502,0.007570281124497992
0.07600401606425704,0.007259036144578314
0.06626506024096386,0.006887550200803213
0.05923694779116465,0.006546184738955823
0.05150602409638554,0.006194779116465864
0.045281124497991966,0.005953815261044177
0.039859437751004013,0.005753012048192771
0.03504016064257028,0.005572289156626506
0.030823293172690766,0.00534136546184739
