A,P
1.0,0.0
0.05426278836509529,0.04563691073219659
0.05115346038114343,0.09007021063189569
0.04874623871614844,0.13440320962888666
0.04563691073219659,0.17853560682046138
0.04322968906720161,0.22367101303911735
0.040922768304914744,0.26278836509528586
0.03831494483450351,0.3059177532597793
0.03590772316950852,0.34804413239719156
0.033099297893681046,0.38415245737211634
0.03049147442326981,0.4292878635907723
0.02828485456369107,0.4653961885656971
0.025977933801404212,0.5035105315947843
0.023971915747241727,0.5416248746238717
0.022066198595787363,0.5737211634904714
0.019558676028084254,0.6068204613841525
0.018054162487462385,0.6409227683049148
0.016148445336008024,0.6720160481444334
0.01444332998996991,0.7151454363089268
0.013139418254764293,0.7321965897693079
0.011735205616850552,0.761283851554664
0.01033099297893681,0.773319959879639
0.009127382146439319,0.8044132397191576
0.008014042126379139,0.8194583751253761
0.00720160481444333,0.8375125376128385
0.006308926780341023,0.8545636910732196
0.005536609829488465,0.880641925777332
0.004924774322968907,0.8816449348044132
0.004353059177532598,0.8866599799398195
0.0038615847542627884,0.9087261785356069
0.0033801404212637914,0.9177532597793381
0.0030692076228686057,0.929789368104313
0.002678034102306921,0.9378134403209629
0.00242728184553661,0.9388164493480442
0.0022166499498495486,0.9578736208625878
0.002036108324974925,0.9608826479438315
0.001855566700100301,0.9558676028084252
0.0017151454363089267,0.9709127382146439
0.0015646940822467402,0.9628886659979939
