A,P,time
1.0,0.0,0.0
0.886,0.106,24.2
0.8,0.202,48.4
0.718,0.288,72.6
0.642,0.361,96.8
0.572,0.432,121.0
0.505,0.487,145.0
0.455,0.542,169.0
0.404,0.591,194.0
0.362,0.637,218.0
0.325,0.672,242.0
0.291,0.705,266.0
0.261,0.739,290.0
0.231,0.764,315.0
0.21,0.796,339.0
0.187,0.814,363.0
0.169,0.837,387.0
0.151,0.843,411.0
0.135,0.865,436.0
0.12,0.872,460.0
0.108,0.898,484.0
0.0972,0.894,508.0
0.0875,0.909,532.0
0.0795,0.91,557.0
0.07,0.929,581.0
0.0642,0.937,605.0
0.0577,0.937,629.0
0.0519,0.944,653.0
0.0475,0.949,678.0
0.0428,0.96,702.0
0.0386,0.949,726.0
0.0347,0.973,750.0
0.0318,0.973,774.0
0.0291,0.979,799.0
0.0262,0.976,823.0
0.0239,0.971,847.0
