A,P,time
1.0,0.0,0.0
0.8695652173913043,0.13953488372093026,800.0
0.737108190091001,0.2639029322548028,1601.0
0.6299292214357938,0.3710819009100101,2401.0
0.5439838220424672,0.46309403437815977,3202.0
0.468149646107179,0.5348837209302326,4002.0
0.4014155712841254,0.6016177957532861,4802.0
0.34782608695652173,0.6552072800808898,5603.0
0.2972699696663296,0.7067745197168857,6403.0
0.25783619817997977,0.7401415571284126,7203.0
0.21941354903943378,0.7674418604651163,8004.0
0.1911021233569262,0.82103134479272,8804.0
0.16279069767441862,0.8513650151668352,9604.0
0.14256825075834176,0.852376137512639,10405.0
0.12234580384226491,0.8867542972699697,11205.0
0.1051567239635996,0.8958543983822043,12006.0
0.09120323559150657,0.9029322548028311,12806.0
0.07906976744186048,0.930232558139535,13606.0
0.06764408493427705,0.9352881698685541,14407.0
0.058038422649140546,0.9474216380182002,15207.0
0.05025278058645096,0.936299292214358,16008.0
0.04337714863498483,0.9524772497472194,16808.0
0.037310414560161785,0.9585439838220424,17608.0
0.03245702730030333,0.9686552072800808,18409.0
0.028109201213346813,0.9646107178968655,19209.0
