A,P,time
1.0,0.0,0.0
0.7781155015197568,0.2259371833839919,0.115
0.6170212765957447,0.4002026342451875,0.23
0.47720364741641336,0.5278622087132726,0.345
0.3880445795339412,0.624113475177305,0.46
0.3069908814589666,0.6930091185410335,0.575
0.25329280648429586,0.75177304964539,0.69
0.20871327254305977,0.7983789260385006,0.805
0.17325227963525838,0.8348530901722391,0.92
0.14387031408308004,0.8723404255319149,1.034
0.12056737588652482,0.8885511651469098,1.149
0.10233029381965553,0.905775075987842,1.264
0.0878419452887538,0.9179331306990882,1.379
0.075177304964539,0.92806484295846,1.494
0.06717325227963526,0.9523809523809523,1.609
0.05845997973657548,0.9473150962512665,1.724
0.05106382978723405,0.9645390070921985,1.839
0.04650455927051672,0.9635258358662614,1.954
0.0414387031408308,0.9736575481256332,2.069
