P,A
0.0,1.0
0.02274549098196393,0.9278557114228457
0.04599198396793588,0.9018036072144289
0.06963927855711423,0.8887775551102205
0.09388777555110221,0.8547094188376754
0.11923847695390781,0.8396793587174348
0.14328657314629256,0.8096192384769539
0.1723446893787575,0.779559118236473
0.1963927855711423,0.7545090180360722
0.22344689378757515,0.719438877755511
0.25551102204408815,0.7004008016032064
0.282565130260521,0.6663326653306614
0.3186372745490982,0.6332665330661322
0.3476953907815631,0.5991983967935871
0.3877755511022044,0.567134268537074
0.41783567134268534,0.533066132264529
0.4589178356713427,0.4969939879759519
0.49799599198396793,0.46092184368737477
0.5420841683366734,0.41182364729458915
0.5861723446893787,0.3687374749498998
0.6352705410821643,0.31763527054108215
0.6963927855711423,0.2595190380761523
0.7615230460921844,0.19739478957915832
0.8476953907815631,0.12224448897795591
0.9408817635270541,0.03947895791583166
0.9949899799599199,0.005170340681362725
1.006012024048096,0.0032064128256513026
0.9869739478957916,0.0031963927855711426
1.00501002004008,0.003156312625250501
