A,P
1.0,0.0
0.07819095477386934,0.07648241206030151
0.07095477386934673,0.15376884422110554
0.06261306532663316,0.23316582914572864
0.05517587939698492,0.30954773869346736
0.047537688442211054,0.3849246231155779
0.04050251256281407,0.4552763819095478
0.03246231155778895,0.5346733668341709
0.026030150753768844,0.6070351758793969
0.018793969849246233,0.6743718592964825
0.012462311557788944,0.7447236180904523
0.00671356783919598,0.8090452261306533
0.002834170854271357,0.8532663316582915
0.0011658291457286433,0.8894472361809045
0.0,0.9055276381909548
0.0,0.9206030150753769
