A,P
1.0,0.0
0.6107178968655207,0.051466127401415575
0.391304347826087,0.15166835187057634
0.2527805864509606,0.2598584428715875
0.17997977755308392,0.3609706774519717
0.13245702730030334,0.4448938321536906
0.10212335692618808,0.512639029322548
0.08230535894843276,0.5722952477249746
0.06774519716885744,0.6198179979777553
0.05773508594539939,0.6592517694641052
0.04954499494438827,0.6976744186046511
0.04337714863498483,0.7249747219413549
0.037917087967644085,0.7553083923154702
0.03316481294236603,0.7664307381193125
0.029726996966632963,0.8008088978766431
0.02679474216380182,0.8129423660262892
0.0243680485338726,0.8382204246713852
0.02204246713852376,0.8372093023255813
0.01991911021233569,0.8574317492416582
0.018301314459049547,0.8665318503538928
0.016481294236602627,0.8675429726996966
0.015369059656218402,0.8705763397371082
0.014256825075834176,0.8897876643073812
0.012841253791708796,0.8958543983822043
0.012032355915065724,0.9069767441860466
0.011122345803842264,0.903943377148635
0.010313447927199192,0.9140546006066734
0.009585439838220425,0.9211324570273004
0.009069767441860466,0.930232558139535
0.008513650151668353,0.9160768452982812
0.0079474216380182,0.9322548028311426
0.0076238624873609705,0.9221435793731042
0.007027300303336703,0.923154701718908
0.006673407482305359,0.9413549039433772
