A,P
1.0,0.0
0.13682092555331993,0.755533199195171
0.12877263581488935,0.7162977867203218
0.11871227364185111,0.6710261569416499
0.11267605633802817,0.6327967806841046
0.10663983903420522,0.5895372233400402
0.09959758551307847,0.551307847082495
0.09346076458752514,0.5150905432595574
0.0869215291750503,0.4798792756539235
0.08209255533199196,0.4507042253521127
0.07545271629778671,0.42052313883299797
0.06971830985915493,0.38832997987927564
0.06519114688128773,0.3561368209255533
0.060261569416498996,0.33098591549295775
0.05472837022132797,0.30080482897384303
0.049698189134808855,0.27665995975855134
0.04607645875251509,0.2505030181086519
0.041851106639839035,0.2313883299798793
0.03812877263581489,0.21026156941649898
0.035110663983903424,0.1921529175050302
0.03179074446680081,0.17303822937625754
0.028772635814889338,0.1579476861167002
0.02575452716297787,0.14285714285714285
0.02374245472837022,0.12776659959758552
0.020824949698189134,0.11468812877263582
0.018611670020120725,0.10261569416498993
0.017203219315895375,0.09396378269617706
0.015492957746478873,0.08410462776659959
0.013782696177062374,0.07595573440643863
0.01227364185110664,0.06861167002012072
0.011267605633802818,0.062072434607645874
0.01006036217303823,0.05543259557344065
0.009305835010060362,0.05020120724346076
0.008380281690140845,0.04637826961770624
0.007605633802816901,0.04245472837022133
0.006911468812877264,0.03832997987927566
0.0063782696177062375,0.03490945674044266
0.005885311871227364,0.032494969818913484
0.005462776659959759,0.030281690140845068
