P,A
0.0,1.0
0.14848484848484847,0.8343434343434343
0.27171717171717175,0.7212121212121212
0.3808080808080808,0.6090909090909091
0.4757575757575757,0.5262626262626263
0.5424242424242425,0.44545454545454544
0.6262626262626263,0.3808080808080808
0.6757575757575758,0.3212121212121212
0.7202020202020202,0.27272727272727276
0.7565656565656566,0.23030303030303031
0.795959595959596,0.19595959595959597
0.8313131313131312,0.16767676767676767
0.8606060606060606,0.14040404040404042
0.8797979797979798,0.11919191919191918
0.888888888888889,0.1008080808080808
0.9111111111111111,0.08575757575757575
0.9232323232323233,0.07222222222222222
0.9353535353535354,0.061010101010101014
0.9444444444444445,0.051616161616161615
0.9464646464646466,0.04343434343434343
0.9454545454545455,0.03656565656565657
0.9727272727272727,0.031010101010101012
0.9767676767676767,0.026565656565656567
0.9888888888888889,0.02212121212121212
0.9767676767676767,0.018585858585858584
