A,P
1.0,0.0
0.04535464535464536,0.14885114885114886
0.03896103896103897,0.27272727272727276
0.03316683316683317,0.37462537462537465
0.028371628371628377,0.47252747252747257
0.024075924075924078,0.5384615384615385
0.02077922077922078,0.6083916083916084
0.018181818181818184,0.6523476523476525
0.015584415584415586,0.7102897102897103
0.01338661338661339,0.7452547452547453
0.011588411588411588,0.7832167832167833
0.009960039960039961,0.8061938061938063
0.008661338661338664,0.8281718281718282
0.007422577422577423,0.8571428571428572
0.006543456543456544,0.8691308691308692
0.005704295704295705,0.8911088911088912
0.005024975024975026,0.8981018981018982
0.004335664335664336,0.9050949050949052
0.0037762237762237767,0.9190809190809193
0.0033966033966033966,0.9280719280719282
0.0029770229770229775,0.9350649350649353
0.002617382617382618,0.9460539460539461
0.002327672327672328,0.9470529470529471
0.002077922077922078,0.9490509490509491
0.0018881118881118883,0.9550449550449551
