A,P,time
1.0,0.0,0.0
0.5427435387673957,0.4532803180914513,161.0
0.33797216699801197,0.647117296222664,323.0
0.24254473161033796,0.742544731610338,484.0
0.1918489065606362,0.7962226640159046,646.0
0.15904572564612326,0.827037773359841,807.0
0.13518886679920478,0.856858846918489,969.0
0.11530815109343936,0.8687872763419483,1130.0
0.10139165009940357,0.8876739562624255,1291.0
0.0893638170974155,0.8986083499005965,1453.0
0.07902584493041749,0.9155069582504971,1614.0
0.06888667992047713,0.9244532803180915,1776.0
0.061133200795228625,0.926441351888668,1937.0
0.05427435387673957,0.9473161033797216,2099.0
0.04831013916500994,0.9383697813121272,2260.0
