A,P,time
1.0,0.0,0.0
0.925777331995988,0.037211634904714144,1.742
0.9087261785356069,0.07422266800401203,3.485
0.8756268806419257,0.11133400200601806,5.227
0.831494483450351,0.14944834503510532,6.969
0.7943831494483451,0.18655967903711132,8.712
0.7562688064192578,0.22166499498495487,10.45
0.7211634904714143,0.2587763289869609,12.2
0.683049147442327,0.2928786359077232,13.94
0.649949849548646,0.3279839518555667,15.68
0.6098294884653962,0.36609829488465395,17.42
0.58074222668004,0.40320962888666,19.17
0.5426278836509529,0.4373119358074223,20.91
0.506519558676028,0.4694082246740221,22.65
0.4674022066198596,0.5055165496489469,24.39
0.4373119358074223,0.5366098294884655,26.14
0.40621865596790374,0.5787362086258776,27.88
0.37512537612838515,0.6148445336008024,29.62
0.3430290872617854,0.6379137412236711,31.36
0.30992978936810434,0.6649949849548646,33.1
0.2748244734202608,0.7031093279839518,34.85
0.24272818455366096,0.7432296890672015,36.59
0.21464393179538616,0.765295887662989,38.33
0.18956870611835508,0.7983951855566701,40.07
0.1624874623871615,0.8264794383149447,41.82
0.1354062186559679,0.8555667001003009,43.56
0.1123370110330993,0.8716148445336008,45.3
0.09127382146439318,0.9057171514543632,47.04
0.07352056168505516,0.9097291875626881,48.79
0.05797392176529589,0.9408224674022065,50.53
0.04373119358074223,0.9498495486459377,52.27
0.03340020060180542,0.9729187562688064,54.01
0.025376128385155464,0.9839518555667001,55.76
0.01945837512537613,0.9869608826479438,57.5
0.015145436308926782,0.9769307923771313,59.24
0.012236710130391175,0.9989969909729187,60.98
0.009729187562688065,0.9869608826479438,62.73
0.008214643931795386,1.0110330992978938,64.47
0.007342026078234704,1.004012036108325,66.21
