P,A
1.002979145978153,0.0
0.8917576961271103,0.02522343594836147
0.8758689175769614,0.05104270109235353
0.8570009930486595,0.07706057596822245
0.8282025819265144,0.10526315789473685
0.7984111221449852,0.13207547169811323
0.7666335650446873,0.16087388282025822
0.7418073485600796,0.1896722939424032
0.7010923535253227,0.2194637537239325
0.666335650446872,0.2512413108242304
0.6524329692154917,0.2840119165839126
0.6117179741807349,0.3207547169811321
0.5759682224428997,0.35054617676266137
0.5402184707050647,0.39324726911618674
0.5054617676266138,0.4280039721946376
0.4647467725918571,0.4697120158887786
0.42502482621648463,0.5143992055610725
0.37636544190665344,0.5561072492552136
0.32571996027805367,0.605759682224429
0.27408142999006957,0.6593843098311818
0.21449851042701093,0.733862959285005
0.14796425024826218,0.7954319761668323
0.07706057596822245,0.87785501489573
0.016583912611717974,0.974180734856008
0.003952333664349553,1.0
0.0033763654419066537,0.9771598808341609
0.0033763654419066537,0.990069513406157
0.0033664349553128104,0.9860973187686197
0.0033366434955312816,0.9880834160873884
