P,A
0.0,1.0
0.024595141700404857,0.9746963562753036
0.048987854251012146,0.9534412955465587
0.07439271255060728,0.9301619433198381
0.09979757085020242,0.8997975708502024
0.12550607287449392,0.8805668016194332
0.152834008097166,0.8512145748987854
0.1791497975708502,0.8168016194331984
0.2095141700404858,0.7965587044534413
0.23987854251012145,0.7651821862348178
0.2661943319838057,0.7358299595141701
0.29959514170040485,0.7095141700404858
0.3269230769230769,0.6700404858299596
0.3562753036437247,0.6376518218623481
0.39068825910931176,0.6133603238866396
0.4271255060728745,0.5688259109311742
0.4625506072874494,0.5344129554655871
0.49696356275303644,0.5030364372469636
0.5334008097165992,0.46153846153846156
0.5668016194331984,0.42813765182186236
0.6123481781376519,0.3896761133603239
0.6548582995951417,0.3451417004048583
0.7044534412955465,0.3026315789473684
0.7540485829959515,0.2560728744939271
0.7945344129554657,0.21153846153846154
0.8309716599190283,0.1680161943319838
0.8755060728744939,0.12753036437246965
0.9180161943319839,0.09200404858299595
0.9473684210526316,0.06467611336032389
0.9615384615384615,0.04362348178137652
0.9696356275303644,0.030668016194331984
0.992914979757085,0.022469635627530366
0.9908906882591093,0.017611336032388663
0.9979757085020243,0.0152834008097166
1.0020242914979758,0.013663967611336033
0.9939271255060729,0.012753036437246963
