A,P
1.0,0.0
0.08653266331658291,0.0721608040201005
0.0801005025125628,0.1457286432160804
0.07417085427135679,0.21407035175879396
0.0679396984924623,0.2804020100502513
0.061809045226130656,0.34472361809045227
0.05638190954773869,0.4
0.05115577889447236,0.4482412060301508
0.04663316582914573,0.507537688442211
0.042110552763819094,0.5507537688442211
0.037587939698492466,0.5989949748743718
0.03487437185929648,0.6351758793969849
0.031155778894472363,0.6663316582914574
0.028040201005025127,0.6984924623115577
0.02512562814070352,0.7246231155778894
0.022713567839195977,0.7587939698492462
0.020603015075376884,0.7849246231155779
0.018492462311557788,0.7969849246231157
0.016582914572864323,0.8190954773869347
0.014874371859296484,0.8351758793969849
0.013467336683417087,0.8633165829145728
0.01185929648241206,0.8733668341708543
0.010653266331658291,0.892462311557789
0.009527638190954774,0.9115577889447236
0.008472361809045226,0.91356783919598
0.007487437185929648,0.9216080402010051
0.006793969849246232,0.9356783919597991
0.005999999999999999,0.9326633165829146
0.005437185929648241,0.9457286432160803
0.004793969849246231,0.9467336683417085
0.004251256281407036,0.9517587939698492
0.003829145728643216,0.964824120603015
0.0033467336683417085,0.9668341708542714
0.003015075376884422,0.978894472361809
0.0026532663316582916,0.9758793969849247
0.0024020100502512563,0.9849246231155778
0.002100502512562814,0.971859296482412
0.0018894472361809045,0.9809045226130653
