P,A
0.0,1.0
0.04512922465208748,0.9234592445328033
0.091948310139165,0.8817097415506958
0.14214711729622265,0.8330019880715706
0.1918489065606362,0.7922465208747516
0.24552683896620278,0.7286282306163022
0.30318091451292245,0.6719681908548708
0.3648111332007952,0.6123260437375745
0.43141153081510936,0.5467196819085487
0.5039761431411531,0.47813121272365805
0.5745526838966203,0.3976143141153082
0.6679920477137178,0.30616302186878724
0.7713717693836978,0.2017892644135189
0.8936381709741551,0.08578528827037774
0.967196819085487,0.025248508946322065
0.9701789264413518,0.021272365805168985
