P,A
1.0121457489878543,0.0
0.8755060728744939,0.11234817813765183
0.7864372469635628,0.21052631578947367
0.6852226720647774,0.3026315789473684
0.597165991902834,0.39473684210526316
0.507085020242915,0.48582995951417
0.4190283400809716,0.5779352226720648
0.3248987854251012,0.6720647773279352
0.24190283400809715,0.7611336032388664
0.1639676113360324,0.8491902834008097
0.10080971659919027,0.8927125506072875
0.060121457489878544,0.9534412955465587
0.03643724696356275,0.9746963562753036
0.026012145748987855,0.9838056680161943
0.02236842105263158,1.0
