A,P
1.0,0.0
0.5120240480961924,0.08907815631262525
0.281563126252505,0.24849699398797595
0.1713426853707415,0.3967935871743487
0.11022044088176353,0.5270541082164328
0.07585170340681363,0.6232464929859719
0.054709418837675355,0.686372745490982
0.04098196392785571,0.748496993987976
0.0313627254509018,0.7975951903807615
0.02434869739478958,0.8326653306613226
0.019539078156312624,0.8557114228456913
0.015731462925851702,0.8777555110220441
0.013326653306613225,0.8887775551102205
0.011022044088176352,0.8897795591182365
0.00969939879759519,0.9068136272545091
0.008557114228456914,0.904809619238477
0.007585170340681363,0.9168336673346694
