A,P,time
1.0,0.0,0.0
0.9082751744765705,0.07477567298105683,8.846
0.8364905284147558,0.14855433698903292,17.69
0.7647058823529412,0.21934197407776673,26.54
0.6929212362911267,0.2901296111665005,35.38
0.6291126620139582,0.3569292123629113,44.23
0.5563310069790629,0.4247258225324028,53.08
0.5004985044865404,0.48055832502492524,61.92
0.444666001994018,0.5463609172482553,70.77
0.3888334995014956,0.60518444666002,79.62
0.3439680957128614,0.6490528414755734,88.46
0.29710867397806584,0.6929212362911267,97.31
0.2522432701894317,0.7387836490528416,106.0
0.21934197407776673,0.7637088733798605,115.0
0.18644067796610173,0.8025922233300101,124.0
0.15752741774675974,0.8325024925224328,133.0
0.13359920239282155,0.8703888334995016,142.0
0.1136590229312064,0.8833499501495514,150.0
0.09651046859421736,0.8853439680957129,159.0
0.08205383848454637,0.9162512462612165,168.0
0.0703888334995015,0.9242273180458626,177.0
0.06061814556331008,0.9312063808574279,186.0
0.053639082751744775,0.9451645064805584,195.0
0.047357926221336,0.9411764705882354,203.0
0.041974077766699903,0.9401794616151545,212.0
0.03778664007976072,0.9571286141575275,221.0
0.03379860418743769,0.9611166500498505,230.0
