A,P
0.0,0.0
0.06548387096774194,0.05569892473118279
0.16451612903225804,0.06311827956989247
0.2559139784946236,0.06344086021505375
0.3440860215053763,0.06182795698924731
0.4161290322580645,0.05924731182795699
0.4860215053763441,0.05591397849462365
0.5440860215053763,0.05333333333333333
0.6010752688172043,0.04924731182795699
0.6451612903225806,0.04580645161290322
0.6903225806451613,0.04279569892473118
0.7311827956989247,0.03935483870967742
0.7559139784946236,0.03666666666666666
0.7817204301075268,0.0332258064516129
0.8258064516129032,0.03118279569892473
0.832258064516129,0.027849462365591396
0.853763440860215,0.025698924731182796
0.8720430107526882,0.023763440860215056
0.8913978494623656,0.02193548387096774
0.9139784946236559,0.020430107526881718
0.9182795698924731,0.01881720430107527
0.9247311827956989,0.017419354838709676
0.9462365591397849,0.016344086021505375
0.9505376344086021,0.015161290322580644
0.9591397849462365,0.014193548387096773
0.9559139784946237,0.013333333333333332
0.9666666666666667,0.012688172043010752
0.9655913978494624,0.012043010752688172
0.964516129032258,0.01139784946236559
0.9838709677419355,0.01075268817204301
0.9849462365591398,0.010301075268817204
0.9913978494623655,0.00993548387096774
0.9924731182795699,0.009494623655913977
0.989247311827957,0.009236559139784946
0.9881720430107527,0.008935483870967742
1.0,0.008709677419354838
0.9827956989247312,0.008505376344086022
