A,P
0.0,0.0
0.1798780487804878,0.7266260162601625
0.31402439024390244,0.5975609756097561
0.41666666666666663,0.5111788617886179
0.5020325203252033,0.4400406504065041
0.5670731707317074,0.3821138211382114
0.6280487804878049,0.33333333333333337
0.6697154471544716,0.2936991869918699
0.7134146341463414,0.2550813008130081
0.7489837398373984,0.2266260162601626
0.7693089430894309,0.1991869918699187
0.7957317073170732,0.17682926829268292
0.8373983739837398,0.1565040650406504
0.8567073170731707,0.13922764227642279
0.8577235772357723,0.12398373983739837
0.8719512195121951,0.10975609756097561
0.9004065040650406,0.0975609756097561
0.9126016260162602,0.08821138211382114
0.9176829268292683,0.07855691056910569
0.934959349593496,0.0698170731707317
0.9258130081300814,0.06209349593495935
0.9420731707317074,0.05579268292682927
0.9461382113821138,0.05
0.9654471544715447,0.044613821138211385
0.959349593495935,0.04034552845528455
0.9613821138211381,0.03577235772357724
0.9634146341463414,0.03201219512195122
0.9654471544715447,0.028760162601626015
0.9817073170731707,0.025914634146341462
0.9796747967479674,0.022764227642276424
1.0,0.020833333333333336
0.9928861788617886,0.018292682926829267
0.9878048780487805,0.016565040650406503
