P,A
1.0081218274111676,0.0
0.8253807106598985,0.12588832487309645
0.7065989847715736,0.24873096446700507
0.5878172588832487,0.383756345177665
0.4548223350253807,0.5228426395939086
0.3401015228426396,0.6517766497461929
0.23756345177664975,0.749238578680203
0.16446700507614215,0.8467005076142132
0.10761421319796954,0.8873096446700508
0.07055837563451778,0.9360406091370559
0.044263959390862945,0.9604060913705583
0.0283248730964467,0.9756345177664975
0.017766497461928935,0.9928934010152284
0.010964467005076143,0.9969543147208122
0.006883248730964467,1.0
