A,P,time
1.0,0.0,0.0
0.931547619047619,0.037896825396825394,0.0363
0.8859126984126984,0.07678571428571428,0.0726
0.8452380952380952,0.1140873015873016,0.109
0.8075396825396824,0.15376984126984128,0.145
0.7708333333333334,0.19146825396825398,0.181
0.7400793650793651,0.2281746031746032,0.218
0.7043650793650793,0.2688492063492064,0.254
0.6746031746031746,0.3055555555555555,0.29
0.626984126984127,0.34424603174603174,0.327
0.5912698412698413,0.37896825396825395,0.363
0.5595238095238094,0.41369047619047616,0.399
0.5248015873015873,0.44642857142857145,0.435
0.4811507936507936,0.48214285714285715,0.472
0.4513888888888889,0.5119047619047619,0.508
0.42063492063492064,0.5565476190476191,0.544
0.3878968253968254,0.5773809523809523,0.581
0.35813492063492064,0.6121031746031745,0.617
0.3253968253968254,0.6418650793650794,0.653
0.2976190476190476,0.6706349206349207,0.69
0.2698412698412699,0.6974206349206349,0.726
0.24404761904761904,0.7311507936507936,0.762
0.21726190476190477,0.7599206349206349,0.798
0.19246031746031747,0.7797619047619048,0.835
0.16964285714285715,0.8075396825396824,0.871
0.1488095238095238,0.8293650793650793,0.907
0.12797619047619047,0.8551587301587301,0.944
0.11111111111111112,0.8680555555555556,0.98
0.09553571428571428,0.8690476190476191,1.016
0.08015873015873015,0.9136904761904763,1.052
0.06795634920634921,0.9047619047619048,1.089
0.05753968253968254,0.9216269841269842,1.125
0.04712301587301587,0.941468253968254,1.161
0.04017857142857143,0.9444444444444444,1.198
0.03343253968253968,0.9494047619047619,1.234
0.028174603174603175,0.9553571428571428,1.27
0.023809523809523808,0.9563492063492063,1.306
0.020138888888888887,0.9623015873015872,1.343
0.01746031746031746,0.9642857142857143,1.379
