P,A
0.0,1.0
0.03453093812375249,0.9171656686626747
0.06936127744510978,0.875249500998004
0.1057884231536926,0.841317365269461
0.1437125748502994,0.8073852295409182
0.18063872255489022,0.7674650698602794
0.218562874251497,0.7395209580838323
0.2574850299401198,0.687624750499002
0.3023952095808383,0.656686626746507
0.3423153692614771,0.6057884231536926
0.38822355289421157,0.5688622754491017
0.4291417165668663,0.5189620758483035
0.4740518962075848,0.47604790419161674
0.5219560878243513,0.4351297405189621
0.5688622754491017,0.3872255489021956
0.6207584830339321,0.3403193612774451
0.6646706586826348,0.29141716566866266
0.7125748502994012,0.24550898203592814
0.7744510978043913,0.1966067864271457
0.8233532934131736,0.156686626746507
0.8572854291417166,0.11676646706586827
0.8902195608782435,0.08542914171656686
0.9161676646706587,0.0622754491017964
0.9301397205588823,0.047005988023952096
0.9610778443113772,0.0374251497005988
0.9640718562874251,0.032335329341317366
0.9660678642714571,0.028642714570858284
