A,P
1.0,0.0
0.7572427572427574,0.04525474525474526
0.5654345654345655,0.14985014985014986
0.4305694305694306,0.2627372627372628
0.32567432567432575,0.38861138861138866
0.24475524475524477,0.49650349650349657
0.18981018981018982,0.6023976023976024
0.14185814185814186,0.6843156843156845
0.10689310689310691,0.7662337662337664
0.08011988011988012,0.8201798201798203
0.06193806193806194,0.8631368631368632
0.04695304695304696,0.8961038961038962
0.03486513486513487,0.9190809190809193
0.02627372627372628,0.9260739260739262
0.019880119880119885,0.9490509490509491
0.015284715284715285,0.9590409590409591
0.01148851148851149,0.9640359640359641
0.008621378621378623,0.9580419580419581
