A,P
0.0,0.0
0.14549180327868852,0.7551229508196722
0.2868852459016394,0.6270491803278688
0.42315573770491804,0.5061475409836066
0.5379098360655739,0.4016393442622951
0.6475409836065574,0.30635245901639346
0.7407786885245902,0.2264344262295082
0.8186475409836066,0.16290983606557377
0.8831967213114754,0.11372950819672131
0.9098360655737705,0.08135245901639344
0.951844262295082,0.057889344262295084
0.9631147540983607,0.043340163934426225
0.9815573770491803,0.033299180327868855
0.9907786885245902,0.02674180327868853
1.0,0.02305327868852459
