P,A
0.0,1.0
0.025529767911200808,0.9404641775983855
0.05095862764883956,0.9101917255297679
0.07669021190716448,0.8890010090817356
0.10494450050454086,0.8567103935418768
0.1311806256306761,0.8324924318869829
0.1584258324924319,0.8002018163471242
0.1856710393541877,0.7699293642785066
0.21493440968718466,0.7416750756811301
0.24520686175580222,0.715438950554995
0.2754793138244198,0.686175580221998
0.3057517658930373,0.6528758829465187
0.3400605449041373,0.6226034308779012
0.37436932391523714,0.5943491422805247
0.40060544904137235,0.5509586276488396
0.4419778002018164,0.5166498486377397
0.4772956609485368,0.49041372351160445
0.5196770938446015,0.4571140262361251
0.5469223007063573,0.41271442986881934
0.5832492431886982,0.3753784056508577
0.6316851664984864,0.3410696266397579
0.669021190716448,0.2996972754793138
0.7164480322906155,0.25832492431886983
0.7507568113017155,0.21695257315842584
0.8113017154389506,0.17356205852674064
0.8496468213925328,0.13218970736629668
0.8879919273461151,0.09445005045408679
0.9202825428859738,0.06357214934409687
0.9505549949545913,0.04328960645812311
0.9717457114026236,0.031180625630676084
0.970736629667003,0.025327951564076693
0.9697275479313824,0.022906155398587286
