A,P,time
0.0,1.0205549845837616,0.0
0.11408016443987667,0.8376156217882836,0.0172
0.22918807810894143,0.7348406988694758,0.0345
0.33504624871531347,0.6300102774922919,0.0517
0.4357656731757451,0.5364850976361768,0.069
0.5313463514902365,0.434737923946557,0.0862
0.6187050359712231,0.36382322713257964,0.103
0.6906474820143885,0.2908530318602261,0.121
0.7615621788283659,0.23432682425488183,0.138
0.8088386433710175,0.18191161356628982,0.155
0.8581706063720452,0.1418293936279548,0.172
0.8992805755395684,0.10996916752312436,0.19
0.9362795477903392,0.0841726618705036,0.207
0.9496402877697843,0.06618705035971223,0.224
0.9712230215827338,0.051387461459403906,0.241
0.9784172661870504,0.04172661870503597,0.259
0.9928057553956835,0.03494347379239466,0.276
0.9917780061664954,0.029804727646454268,0.293
0.9917780061664954,0.025899280575539568,0.31
0.998972250770812,0.023329907502569375,0.328
1.0,0.021377183967112023,0.345
