P,A
0.0,1.0
0.06582914572864322,0.8542713567839196
0.12663316582914572,0.7899497487437186
0.1879396984924623,0.7256281407035176
0.25326633165829143,0.6613065326633166
0.3206030150753769,0.5879396984924623
0.392964824120603,0.5306532663316583
0.47336683417085423,0.44321608040201005
0.5608040201005026,0.36482412060301506
0.6623115577889448,0.2683417085427136
0.7839195979899498,0.16180904522613065
0.8974874371859297,0.050452261306532666
0.985929648241206,0.005125628140703518
0.9768844221105527,0.0032562814070351757
0.9869346733668342,0.0030653266331658294
