A,P
1.0,0.0
0.05875251509054326,0.12474849094567404
0.05020120724346076,0.24346076458752514
0.04255533199195171,0.3551307847082495
0.034104627766599595,0.47183098591549294
0.026659959758551306,0.5764587525150905
0.020321931589537223,0.664989939637827
0.014688128772635815,0.7525150905432596
0.010160965794768611,0.8169014084507042
0.006629778672032193,0.8893360160965795
0.004064386317907445,0.9295774647887325
0.002494969818913481,0.9426559356136821
0.0014486921529175052,0.9788732394366197
0.0,0.9869215291750503
0.0,1.0
