A,P,time
1.0,0.0,0.0
0.7014028056112224,0.2925851703406813,420.0
0.5921843687374749,0.39879759519038077,839.0
0.5110220440881763,0.4749498997995992,1259.0
0.4559118236472946,0.530060120240481,1679.0
0.407815631262525,0.5811623246492985,2098.0
0.374749498997996,0.6172344689378757,2518.0
0.342685370741483,0.6472945891783567,2938.0
0.31162324649298595,0.6773547094188377,3357.0
0.29058116232464926,0.7004008016032064,3777.0
0.2715430861723447,0.7244488977955912,4197.0
0.250501002004008,0.7414829659318637,4617.0
0.23246492985971945,0.7565130260521042,5036.0
0.22144288577154309,0.7715430861723447,5456.0
0.20440881763527052,0.780561122244489,5876.0
0.19138276553106212,0.7985971943887776,6295.0
0.18236472945891782,0.8046092184368738,6715.0
0.1713426853707415,0.8186372745490982,7135.0
0.16332665330661322,0.8206412825651302,7554.0
0.15731462925851702,0.8366733466933868,7974.0
0.14929859719438876,0.8376753507014028,8394.0
0.14328657314629256,0.8577154308617234,8813.0
0.13527054108216433,0.8537074148296593,9233.0
0.1312625250501002,0.8617234468937875,9653.0
0.125250501002004,0.8657314629258517,10072.0
0.12224448897795591,0.872745490981964,10492.0
0.11723446893787576,0.875751503006012,10912.0
0.11122244488977956,0.87374749498998,11332.0
0.11022044088176353,0.8697394789579158,11751.0
0.1062124248496994,0.8867735470941884,12171.0
0.1032064128256513,0.8867735470941884,12591.0
0.1001002004008016,0.8847695390781564,13010.0
0.09839679358717435,0.8877755511022044,13430.0
0.09488977955911825,0.8877755511022044,13850.0
0.09258517034068135,0.8997995991983968,14269.0
0.09098196392785572,0.8997995991983968,14689.0
