A,P
1.0,0.0
0.04649298597194389,0.14529058116232463
0.03987975951903808,0.2655310621242485
0.0342685370741483,0.374749498997996
0.02935871743486974,0.46292585170340683
0.024949899799599197,0.5410821643286573
0.021743486973947897,0.6082164328657315
0.01853707414829659,0.656312625250501
0.015831663326653308,0.7024048096192385
0.013827655310621242,0.748496993987976
0.011923847695390783,0.7725450901803608
0.010420841683366733,0.8186372745490982
0.008987975951903808,0.8316633266533066
0.0077655310621242485,0.8547094188376754
0.006653306613226453,0.8797595190380761
0.005891783567134269,0.8957915831663327
0.005160320641282566,0.9088176352705412
0.004579158316633267,0.9138276553106213
0.003967935871743487,0.9238476953907816
0.003496993987975952,0.9288577154308618
0.0031062124248496994,0.9509018036072144
0.002775551102204409,0.9468937875751503
0.0024649298597194387,0.9428857715430862
0.0022244488977955913,0.9438877755511021
