A,P,time
1.0,0.0,0.0
0.8359840954274353,0.08916500994035785,27.0
0.7465208747514911,0.1779324055666004,54.0
0.6600397614314115,0.2644135188866799,81.0
0.5815109343936381,0.34691848906560635,108.0
0.4960238568588469,0.4393638170974155,135.0
0.4125248508946322,0.5059642147117296,162.0
0.3439363817097415,0.5974155069582505,189.0
0.26938369781312127,0.6640159045725647,216.0
0.20278330019880714,0.73558648111332,243.0
0.14413518886679919,0.7932405566600398,270.0
0.0989065606361829,0.8479125248508946,297.0
0.06520874751491054,0.8836978131212724,324.0
0.04423459244532803,0.9214711729622267,351.0
0.032902584493041745,0.941351888667992,378.0
0.02644135188866799,0.9333996023856859,405.0
0.023260437375745527,0.9423459244532802,432.0
0.02176938369781312,0.9393638170974155,459.0
