P,A
0.0,1.0
0.11212121212121212,0.8919191919191919
0.21414141414141413,0.8
0.30303030303030304,0.7151515151515151
0.37676767676767675,0.6212121212121212
0.4484848484848485,0.5595959595959596
0.498989898989899,0.501010101010101
0.5555555555555556,0.44545454545454544
0.603030303030303,0.397979797979798
0.6565656565656566,0.35656565656565653
0.6828282828282829,0.3212121212121212
0.71010101010101,0.2909090909090909
0.7464646464646465,0.26363636363636367
0.7777777777777778,0.2363636363636364
0.794949494949495,0.21212121212121213
0.8181818181818182,0.19292929292929292
0.8343434343434343,0.17070707070707072
0.8454545454545455,0.15656565656565657
0.8575757575757575,0.14141414141414144
0.8717171717171717,0.1292929292929293
0.88989898989899,0.1181818181818182
0.896969696969697,0.10707070707070707
0.9131313131313131,0.09686868686868687
0.9101010101010101,0.09020202020202021
0.9202020202020202,0.08161616161616161
0.9262626262626263,0.07434343434343434
0.9353535353535354,0.0694949494949495
0.9333333333333333,0.06353535353535353
0.9363636363636364,0.05828282828282828
0.9555555555555555,0.05414141414141414
0.9616161616161616,0.0503030303030303
0.9555555555555555,0.04696969696969697
0.9585858585858585,0.04424242424242424
0.9636363636363636,0.04111111111111111
