A,P
1.0,0.0
0.07391304347826087,0.10414560161779575
0.06905965621840243,0.16279069767441862
0.0634984833164813,0.21941354903943378
0.059757330637007076,0.2800808897876643
0.054196157735085945,0.3356926188068757
0.05015166835187058,0.3892821031344793
0.0448938321536906,0.4408493427704752
0.04054600606673407,0.4974721941354904
0.03609706774519717,0.5510616784630941
0.0314459049544995,0.6056622851365016
0.027300303336703743,0.641051567239636
0.02315470171890799,0.7017189079878665
0.019514661274014158,0.7441860465116279
0.015874620829120323,0.7896865520728008
0.012740141557128413,0.8159757330637007
0.009858442871587462,0.8594539939332659
0.007714863498483316,0.8705763397371082
0.006036400404448938,0.9140546006066734
0.004732052578361982,0.9282103134479273
0.003852376137512639,0.9342770475227503
0.0033265925176946412,0.9474216380182002
0.002962588473205258,0.9453993933265926
