A,P
1.0,0.0
0.07912087912087913,0.07402597402597404
0.07152847152847153,0.14385614385614387
0.06553446553446554,0.2127872127872128
0.05984015984015985,0.2817182817182817
0.05414585414585415,0.34765234765234765
0.04795204795204796,0.41658341658341663
0.04245754245754246,0.46953046953046956
0.03666333666333667,0.5404595404595406
0.03136863136863137,0.5944055944055945
0.026573426573426574,0.6533466533466534
0.02177822177822178,0.7082917082917083
0.017582417582417586,0.7572427572427574
0.01338661338661339,0.8191808191808192
0.01008991008991009,0.8471528471528472
0.007422577422577423,0.8911088911088912
0.005174825174825175,0.8991008991008992
0.0036263736263736266,0.9270729270729272
0.0025074925074925077,0.9410589410589411
0.0018181818181818184,0.9420579420579421
0.0013886113886113888,0.9620379620379621
0.001158841158841159,0.9570429570429572
0.0010189810189810192,0.9730269730269732
