A,P
1.0,0.0
0.08167330677290836,0.150398406374502
0.06882470119521912,0.28187250996015933
0.05846613545816733,0.38745019920318724
0.04930278884462152,0.48107569721115534
0.04173306772908367,0.5567729083665339
0.035657370517928284,0.6254980079681275
0.030079681274900398,0.6872509960159362
0.02539840637450199,0.7241035856573705
0.02201195219123506,0.7589641434262948
0.018525896414342626,0.800796812749004
0.015836653386454184,0.8227091633466135
0.013446215139442231,0.853585657370518
0.011454183266932271,0.8695219123505976
0.009711155378486056,0.900398406374502
0.008336653386454184,0.9133466135458168
0.007211155378486055,0.9233067729083666
0.006045816733067729,0.9332669322709164
0.005249003984063746,0.9312749003984064
0.00448207171314741,0.944223107569721
0.003864541832669323,0.9651394422310756
0.003356573705179283,0.9551792828685258
0.002938247011952191,0.9611553784860557
