A,P
1.0,0.0
0.7895791583166333,0.03386773547094188
0.6282565130260521,0.0876753507014028
0.5060120240480962,0.1442885771543086
0.4188376753507014,0.20440881763527052
0.34969939879759515,0.2655310621242485
0.29659318637274545,0.3216432865731463
0.25250501002004005,0.38276553106212424
0.21743486973947895,0.44288577154308617
0.18837675350701402,0.49899799599198397
0.1623246492985972,0.5581162324649299
0.14529058116232463,0.6092184368737474
0.12424849699398798,0.6653306613226453
0.10821643286573146,0.7144288577154309
0.09238476953907816,0.7745490981963928
0.08066132264529058,0.8046092184368738
0.06763527054108216,0.8296593186372745
0.057414829659318635,0.8807615230460922
0.04769539078156313,0.8957915831663327
0.04028056112224449,0.9088176352705412
0.033066132264529056,0.939879759519038
0.027154308617234467,0.9458917835671342
0.022344689378757516,0.9529058116232465
0.018136272545090183,0.9709418837675351
0.01503006012024048,0.9759519038076152
0.012324649298597194,0.9719438877755511
