A,P
1.0,0.0
0.4041708043694141,0.034657398212512416
0.18172790466732872,0.12115193644488581
0.09294935451837141,0.21549155908639525
0.05680238331678253,0.3098311817279047
0.03952333664349554,0.397219463753724
0.03118172790466733,0.4736842105263158
0.0253227408142999,0.554121151936445
0.02085402184707051,0.6127110228401192
0.017576961271102285,0.6812313803376366
0.014597815292949356,0.720953326713009
0.012214498510427012,0.7686196623634559
0.010129096325719962,0.8103277060575969
0.008212512413108242,0.8381330685203575
0.006871896722939425,0.8709036742800398
0.005620655412115194,0.8867924528301888
0.004538232373386296,0.903674280039722
0.003723932472691162,0.9185700099304868
0.003038728897715988,0.9314796425024827
0.002462760675273089,0.9473684210526316
0.0020059582919563063,0.9433962264150944
0.0016484607745779545,0.9523336643495532
0.0013604766633565045,0.9702085402184708
0.0011420059582919564,0.9602780536246277
0.0,0.9652432969215492
