A,P,time
1.0,0.0,0.0
0.7318045862412762,0.2013958125623131,0.00748
0.5393818544366901,0.3928215353938186,0.015
0.38484546360917254,0.5543369890329014,0.0224
0.2532402791625125,0.6929212362911267,0.0299
0.15952143569292127,0.7916251246261218,0.0374
0.09351944167497508,0.8594217347956132,0.0449
0.05343968095712862,0.9152542372881357,0.0523
0.031505483549351954,0.9531405782652045,0.0598
0.018743768693918247,0.9601196410767697,0.0673
0.012462612163509473,0.9680957128614158,0.0748
0.009292123629112662,0.9760717846460619,0.0823
0.007746759720837488,0.9720837487537388,0.0897
0.007108673978065803,0.9780658025922234,0.0972
0.006739780658025924,0.9790628115653042,0.105
0.006450648055832503,0.9720837487537388,0.112
0.006400797607178465,0.988035892323031,0.12
0.006261216350947159,0.9800598205383849,0.127
0.006321036889332005,0.9870388833499503,0.135
0.006291126620139581,0.9670987038883351,0.142
0.006271186440677966,0.9770687936191427,0.15
0.006321036889332005,0.9720837487537388,0.157
0.006271186440677966,0.9700897308075773,0.165
0.006211365902293121,0.9770687936191427,0.172
