P,A
0.0,1.0
0.11658291457286432,0.8733668341708543
0.21206030150753769,0.771859296482412
0.2984924623115578,0.6904522613065327
0.3698492462311558,0.6180904522613065
0.42814070351758793,0.5577889447236182
0.48743718592964824,0.4924623115577889
0.5296482412060302,0.4472361809045226
0.5778894472361809,0.407035175879397
0.6150753768844222,0.3748743718592965
0.6432160804020101,0.3407035175879397
0.6723618090452261,0.3005025125628141
0.6924623115577889,0.2763819095477387
0.728643216080402,0.2542713567839196
0.7447236180904523,0.23618090452261306
0.7537688442211056,0.21306532663316582
0.7839195979899498,0.1969849246231156
0.7979899497487437,0.17989949748743717
0.8110552763819096,0.16783919597989952
0.8231155778894472,0.15477386934673368
0.8381909547738693,0.14472361809045226
0.8402010050251256,0.13366834170854272
0.8472361809045226,0.12361809045226131
0.8603015075376884,0.11557788944723618
0.8703517587939699,0.10753768844221105
0.8743718592964824,0.10030150753768845
0.8814070351758794,0.09407035175879397
0.8894472361809045,0.08944723618090451
0.8914572864321608,0.0836180904522613
0.8914572864321608,0.07879396984924623
0.8884422110552764,0.07427135678391959
0.9045226130653267,0.07105527638190955
0.9115577889447236,0.06733668341708543
0.9185929648241207,0.06432160804020101
0.9145728643216081,0.062211055276381905
0.9155778894472362,0.0585929648241206
0.9195979899497487,0.05628140703517588
