A,P
1.0,0.0
0.04760956175298805,0.11454183266932272
0.04252988047808765,0.2151394422310757
0.03774900398406375,0.3047808764940239
0.03356573705179283,0.38247011952191234
0.029681274900398406,0.45517928286852594
0.026394422310756973,0.5139442231075697
0.023705179282868527,0.5627490039840637
0.020717131474103586,0.6145418326693227
0.018725099601593628,0.649402390438247
0.01663346613545817,0.6882470119521912
0.014840637450199203,0.7241035856573705
0.013147410358565736,0.7450199203187251
0.011852589641434264,0.7699203187250996
0.010657370517928286,0.7918326693227092
0.009541832669322708,0.8167330677290836
0.00855577689243028,0.8256972111553784
0.007649402390438247,0.8545816733067729
0.006922310756972111,0.8565737051792829
0.006235059760956175,0.8705179282868526
0.005697211155378486,0.8854581673306773
0.005089641434262948,0.8934262948207171
0.004591633466135459,0.898406374501992
0.004213147410358566,0.9153386454183268
0.0038446215139442234,0.9213147410358566
0.0034860557768924302,0.9292828685258965
0.003227091633466135,0.9233067729083666
0.002948207171314741,0.9223107569721116
0.0026792828685258964,0.9392430278884462
0.00249003984063745,0.9412350597609561
0.002300796812749004,0.9432270916334661
0.002151394422310757,0.947211155378486
