A,P,time
1.0,0.0,0.0
0.8989098116947474,0.0692765113974232,397.0
0.8404360753221012,0.13379583746283452,794.0
0.7799801783944501,0.19623389494549062,1191.0
0.713577799801784,0.2547076313181368,1588.0
0.6660059464816651,0.3092170465807731,1985.0
0.6174430128840437,0.36273538156590684,2382.0
0.557978196233895,0.41129831516352827,2779.0
0.518334985133796,0.4549058473736373,3176.0
0.47571853320118934,0.5054509415262637,3573.0
0.4380574826560952,0.541129831516353,3970.0
0.3934588701684837,0.5817641228939544,4367.0
0.3666997026759168,0.6114965312190288,4764.0
0.33795837462834494,0.649157581764123,5161.0
0.3092170465807731,0.669970267591675,5558.0
0.2804757185332012,0.6927651139742319,5955.0
0.2596630327056492,0.7175421209117939,6352.0
0.23686818632309217,0.7433102081268583,6749.0
0.2190287413280476,0.7601585728444005,7146.0
0.20317145688800795,0.7789890981169476,7543.0
0.18830525272547077,0.802775024777007,7940.0
0.1734390485629336,0.8007928642220021,8337.0
0.16253716551040637,0.819623389494549,8734.0
0.1516352824578791,0.8414271555996037,9131.0
0.14172447968285432,0.8444003964321111,9528.0
0.13181367690782955,0.8602576808721507,9925.0
0.12091179385530229,0.8562933597621408,10322.0
0.11694747274529238,0.8701684836471755,10719.0
0.11000991080277504,0.8771060455896929,11116.0
0.10604558969276512,0.8830525272547077,11513.0
0.09900891972249753,0.8949454905847375,11910.0
0.09474727452923688,0.8909811694747276,12307.0
0.08989098116947473,0.8929633300297325,12704.0
0.0873141724479683,0.8969276511397425,13101.0
0.08434093161546086,0.9108027750247771,13498.0
0.08146679881070366,0.9018830525272549,13895.0
0.077998017839445,0.9088206144697721,14292.0
0.0765113974231913,0.9217046580773044,14689.0
