A,P
1.0,0.0
0.8706118355065195,0.13841524573721165
0.7331995987963892,0.2587763289869609
0.629889669007021,0.35907723169508526
0.5386158475426279,0.448345035105316
0.46238716148445336,0.5255767301905717
0.39518555667001004,0.59679037111334
0.33801404212637914,0.645937813440321
0.2918756268806419,0.6940822467402206
0.25075225677031093,0.724172517552658
0.21664994984954863,0.7622868605817452
0.1835506519558676,0.7883650952858576
0.1584754262788365,0.8244734202607823
0.13640922768304917,0.8445336008024072
0.11735205616850553,0.8676028084252758
0.10030090270812438,0.8696088264794383
0.08756268806419258,0.8836509528585758
0.07402206619859579,0.9037111334002006
0.06349047141424273,0.9197592778335005
0.05606820461384152,0.9117352056168506
0.04754262788365095,0.9167502507522568
0.041223671013039115,0.9368104312938818
0.03570712136409228,0.9388164493480442
0.030992978936810432,0.9408224674022065
0.026880641925777334,0.954864593781344
