P,A
0.0,1.0
0.024426719840478568,0.8783649052841477
0.04915254237288136,0.8554336989032902
0.07567298105682951,0.8305084745762712
0.1016949152542373,0.7966101694915255
0.12961116650049853,0.7846460618145564
0.15752741774675974,0.740777666999003
0.18644067796610173,0.7298105682951147
0.21435692921236293,0.6909272183449652
0.24227318045862414,0.6600199401794618
0.27617148554336995,0.6370887337986043
0.30907278165503493,0.5972083748753739
0.34297108673978066,0.5643070787637089
0.38185443668993024,0.5343968095712862
0.41575274177467597,0.49351944167497513
0.4586241276171486,0.45264207377866406
0.4975074775672982,0.4147557328015952
0.5443668993020938,0.3738783649052842
0.5912263210368893,0.3220338983050848
0.6370887337986043,0.2741774675972084
0.7068793619142573,0.22033898305084748
0.7696909272183451,0.1635094715852443
0.8334995014955136,0.1016949152542373
0.9172482552342972,0.04905284147557329
0.9670987038883351,0.018743768693918247
0.9700897308075773,0.00901296111665005
0.9770687936191427,0.006839481555333998
0.9830508474576272,0.006440677966101695
0.9800598205383849,0.006241276171485544
