A,P
1.0,0.0
0.10297029702970296,0.298019801980198
0.07613861386138614,0.47326732673267324
0.05841584158415841,0.5910891089108911
0.04514851485148515,0.6603960396039604
0.03633663366336634,0.7287128712871287
0.028712871287128714,0.7712871287128713
0.023663366336633664,0.8108910891089108
0.01910891089108911,0.8465346534653465
0.015841584158415842,0.8584158415841584
0.012970297029702971,0.8821782178217822
0.010594059405940593,0.8801980198019802
0.008960396039603961,0.9089108910891089
0.0076336633663366335,0.9158415841584159
0.006396039603960396,0.9158415841584159
