A,P,time
1.0,0.0,0.0
0.866,0.118,460.0
0.753,0.233,921.0
0.666,0.33,1381.0
0.573,0.42,1841.0
0.496,0.495,2302.0
0.431,0.562,2762.0
0.378,0.622,3222.0
0.325,0.67,3683.0
0.279,0.715,4143.0
0.242,0.755,4603.0
0.209,0.776,5064.0
0.184,0.813,5524.0
0.157,0.844,5984.0
0.135,0.857,6445.0
0.118,0.87,6905.0
0.103,0.898,7365.0
0.0899,0.91,7826.0
0.0786,0.906,8286.0
0.0684,0.927,8746.0
0.0602,0.926,9207.0
0.0521,0.948,9667.0
0.0467,0.942,10127.0
0.0414,0.961,10588.0
0.0365,0.954,11048.0
0.0328,0.962,11508.0
0.0293,0.982,11969.0
0.0268,0.968,12429.0
