A,P
0.0,0.0
0.11789473684210527,0.0588421052631579
0.28315789473684216,0.06357894736842105
0.4284210526315789,0.05515789473684211
0.5463157894736842,0.045157894736842105
0.6452631578947369,0.035894736842105264
0.7210526315789475,0.02947368421052632
0.7757894736842106,0.02368421052631579
0.8231578947368422,0.01968421052631579
0.86,0.016421052631578947
0.8936842105263159,0.014105263157894739
0.9189473684210526,0.012
0.9368421052631579,0.010357894736842106
0.9442105263157895,0.009336842105263157
0.9663157894736844,0.008410526315789474
0.9726315789473685,0.00768421052631579
0.985263157894737,0.007105263157894737
1.0,0.006621052631578948
0.9873684210526316,0.006168421052631579
0.9821052631578948,0.005989473684210526
0.9947368421052631,0.005736842105263158
