A,P,time
1.0,0.0,0.0
0.9230769230769232,0.056443556443556454,0.0552
0.8721278721278722,0.1118881118881119,0.11
0.8241758241758242,0.16683316683316687,0.165
0.7702297702297703,0.2197802197802198,0.221
0.7162837162837163,0.27772227772227775,0.276
0.6553446553446555,0.3266733266733267,0.331
0.6043956043956045,0.38261738261738265,0.386
0.5494505494505496,0.43556443556443564,0.441
0.5034965034965035,0.4835164835164836,0.496
0.4545454545454546,0.5334665334665336,0.552
0.4025974025974027,0.5794205794205795,0.607
0.35664335664335667,0.6323676323676325,0.662
0.31168831168831174,0.6793206793206794,0.717
0.2707292707292708,0.7182817182817184,0.772
0.22977022977022982,0.7572427572427574,0.827
0.19180819180819184,0.8021978021978023,0.883
0.15784215784215785,0.8321678321678322,0.938
0.1288711288711289,0.8661338661338662,0.993
0.10089910089910091,0.8831168831168832,1.048
0.07832167832167833,0.9160839160839163,1.103
0.05964035964035965,0.9390609390609391,1.158
0.04505494505494506,0.9520479520479521,1.214
0.034565434565434566,0.9530469530469531,1.269
0.026673326673326676,0.9660339660339661,1.324
0.02117882117882118,0.9810189810189811,1.379
