A,P
1.0,0.0
0.1401590457256461,0.11332007952286283
0.12127236580516898,0.22266401590457258
0.10238568588469184,0.33001988071570576
0.08578528827037774,0.43439363817097415
0.07047713717693838,0.5288270377733598
0.055666003976143144,0.6153081510934394
0.04135188866799205,0.7157057654075546
0.030417495029821072,0.7842942345924454
0.02077534791252485,0.8469184890656063
0.014015904572564611,0.8836978131212724
0.009115308151093439,0.9274353876739563
0.006312127236580516,0.945328031809145
0.004493041749502982,0.9532803180914513
0.0035586481113320076,0.9562624254473161
0.003041749502982107,0.9662027833001988
