A,P
0.0,0.0
0.1673773987206823,0.007558635394456291
0.31556503198294245,0.00746268656716418
0.4328358208955224,0.007334754797441364
0.5309168443496802,0.007025586353944564
0.6247334754797441,0.006876332622601279
0.6886993603411514,0.006513859275053305
0.746268656716418,0.006247334754797442
0.7846481876332623,0.0059275053304904055
0.8315565031982943,0.005778251599147122
0.8688699360341151,0.0055863539445629
0.8997867803837953,0.005479744136460555
0.9349680170575694,0.005234541577825161
0.9488272921108742,0.005245202558635395
0.9488272921108742,0.005149253731343284
0.9712153518123668,0.005106609808102346
0.9829424307036249,0.004893390191897655
0.9893390191897655,0.004925373134328359
0.9936034115138593,0.00488272921108742
0.9872068230277187,0.004808102345415778
1.0,0.004829424307036248
