A,P,time
1.0,0.0,0.0
0.8768768768768769,0.13213213213213215,0.114
0.7497497497497497,0.24924924924924924,0.228
0.6506506506506506,0.34734734734734735,0.342
0.5605605605605606,0.43043043043043044,0.457
0.4954954954954955,0.5105105105105106,0.571
0.4314314314314314,0.5675675675675675,0.685
0.3763763763763764,0.6186186186186187,0.799
0.32932932932932935,0.6756756756756758,0.913
0.28428428428428426,0.7137137137137137,1.027
0.2502502502502503,0.7457457457457457,1.141
0.2182182182182182,0.7717717717717718,1.256
0.1921921921921922,0.8178178178178178,1.37
0.17217217217217215,0.8308308308308308,1.484
0.15115115115115116,0.8478478478478478,1.598
0.13213213213213215,0.8708708708708709,1.712
0.11411411411411412,0.8908908908908909,1.826
0.1031031031031031,0.888888888888889,1.94
0.09239239239239239,0.9009009009009009,2.054
0.08128128128128127,0.912912912912913,2.169
0.07227227227227227,0.928928928928929,2.283
0.06496496496496497,0.936936936936937,2.397
0.05825825825825826,0.933933933933934,2.511
0.05215215215215215,0.9449449449449449,2.625
0.04724724724724725,0.95995995995996,2.739
0.04254254254254255,0.9479479479479479,2.853
0.03883883883883884,0.9629629629629629,2.968
0.03573573573573574,0.95995995995996,3.082
0.032332332332332334,0.9629629629629629,3.196
0.02962962962962963,0.9779779779779779,3.31
