P,A
0.0,1.0
0.058174523570712136,0.8655967903711134
0.11634904714142427,0.810431293881645
0.17953861584754263,0.7442326980942828
0.2477432296890672,0.6750250752256771
0.32196589769307926,0.6048144433299899
0.4052156469408225,0.5295887662988967
0.4954864593781344,0.43430290872617855
0.6168505516549649,0.324974924774323
0.7592778335005015,0.18455366098294884
0.9498495486459377,0.03921765295887663
0.9929789368104313,0.005175526579739217
0.9759277833500501,0.004002006018054162
0.9909729187562688,0.003931795386158475
0.9819458375125376,0.003901705115346038
0.9919759277833501,0.00391173520561685
0.9899699097291875,0.00399197592778335
0.9989969909729187,0.0039618856569709135
