A,P,time
1.0,0.0,0.0
0.7954091816367266,0.2055888223552894,0.156
0.6327345309381237,0.36027944111776444,0.313
0.5079840319361277,0.4880239520958084,0.469
0.4151696606786427,0.5808383233532933,0.625
0.3453093812375249,0.6536926147704591,0.782
0.28443113772455086,0.7105788423153693,0.938
0.23752495009980037,0.7554890219560878,1.094
0.20259481037924154,0.784431137724551,1.251
0.1746506986027944,0.8183632734530938,1.407
0.15568862275449102,0.843313373253493,1.563
0.13672654690618763,0.8512974051896207,1.72
0.12375249500998003,0.8692614770459082,1.876
0.11277445109780439,0.8792415169660679,2.032
0.10479041916167664,0.8972055888223553,2.189
0.09790419161676647,0.907185628742515,2.345
