A,P,time
1.0,0.0,0.0
0.766,0.21,2.865
0.643,0.332,5.73
0.552,0.415,8.595
0.486,0.477,11.46
0.428,0.53,14.32
0.382,0.58,17.19
0.337,0.614,20.05
0.308,0.65,22.92
0.28,0.675,25.78
0.254,0.702,28.65
0.231,0.724,31.51
0.211,0.75,34.38
0.192,0.759,37.24
0.177,0.78,40.11
0.165,0.79,42.97
0.152,0.798,45.84
0.14,0.81,48.7
0.127,0.828,51.57
0.119,0.829,54.43
0.109,0.837,57.3
0.101,0.86,60.16
0.0942,0.854,63.03
0.0868,0.865,65.89
0.0804,0.874,68.76
0.0755,0.867,71.62
0.0706,0.889,74.49
0.0653,0.884,77.35
0.0611,0.896,80.22
0.0571,0.892,83.08
0.0539,0.89,85.95
0.05,0.91,88.81
0.0474,0.901,91.68
0.0447,0.908,94.54
0.0418,0.921,97.41
0.0392,0.914,100.0
0.037,0.918,103.0
0.0351,0.919,106.0
