P,A
0.0,1.0
0.12877263581488935,0.8702213279678068
0.2585513078470825,0.7364185110663983
0.3732394366197183,0.6227364185110664
0.48390342052313884,0.517102615694165
0.5704225352112675,0.4275653923541247
0.6509054325955734,0.3511066398390342
0.7162977867203218,0.278672032193159
0.7826961770623743,0.22535211267605634
0.8239436619718309,0.17706237424547283
0.8661971830985915,0.1398390342052314
0.892354124748491,0.11066398390342053
0.9265593561368209,0.08601609657947687
0.9386317907444669,0.0688128772635815
0.9476861167002012,0.05402414486921529
0.9496981891348089,0.04275653923541248
0.9728370221327968,0.03501006036217304
0.9758551307847082,0.027967806841046276
