A,P,time
1.0,0.0,0.0
0.881,0.1,136.0
0.775,0.195,273.0
0.693,0.283,409.0
0.617,0.366,546.0
0.543,0.443,682.0
0.478,0.505,818.0
0.418,0.566,955.0
0.371,0.618,1091.0
0.327,0.658,1227.0
0.283,0.71,1364.0
0.247,0.744,1500.0
0.213,0.777,1637.0
0.186,0.815,1773.0
0.162,0.835,1909.0
0.141,0.857,2046.0
0.123,0.878,2182.0
0.106,0.889,2318.0
0.0913,0.902,2455.0
0.0794,0.913,2591.0
0.0699,0.929,2728.0
0.0602,0.943,2864.0
0.0529,0.94,3000.0
0.0469,0.945,3137.0
0.0406,0.96,3273.0
0.036,0.966,3409.0
0.0313,0.975,3546.0
0.0278,0.967,3682.0
0.0249,0.975,3819.0
0.0222,0.969,3955.0
