A,P,time
1.0,0.0,0.0
0.693,0.272,2.705
0.577,0.377,5.41
0.516,0.442,8.115
0.465,0.487,10.82
0.417,0.533,13.53
0.381,0.559,16.23
0.351,0.601,18.94
0.326,0.612,21.64
0.304,0.642,24.35
0.283,0.665,27.05
0.268,0.678,29.76
0.249,0.701,32.46
0.235,0.715,35.17
0.224,0.728,37.87
0.209,0.745,40.58
0.203,0.734,43.28
0.193,0.76,45.99
0.181,0.779,48.69
0.173,0.771,51.4
0.168,0.782,54.1
0.159,0.788,56.81
0.154,0.798,59.51
0.147,0.804,62.22
0.142,0.805,64.92
0.138,0.813,67.63
0.133,0.807,70.33
0.129,0.83,73.04
0.126,0.824,75.74
0.124,0.82,78.45
0.12,0.827,81.15
0.117,0.835,83.86
